Auxiliary Boilers A/B Feed Water Header Pressure 2,Auxiliary Boilers Feed Water Header Pressure,Heat Recovery System Header Mass Flow,Heat Recovery System Header Mass Flow.1,Heat Recovery System Header Pressure,Heat Recovery System Header Pressure.1,Lube Oil Cooler Outlet Temperature,Lube Oil Tank Temperature,Motor Current Phase A,Motor Current Phase B,Motor Current Phase C,Motor Input Power,Motor Power Factor,Motor Voltage,Pump Discharge Pressure,Pump Discharge Volumetric Flow,Pump Journal 1 Bearing Temperature,Pump Journal 2 Bearing Temperature,Pump Shaft Speed,Pump Suction Pressure 1,Pump Suction Pressure 2,Pump Suction Strainer Differential Pressure,Pump Suction Temperature,Pump Thrust Bearing Temperature 1,Pump Thrust Bearing Temperature 2,Pump Radial Bearing Vibration
1308.727661,1311.403564,301167.9063,303771.5,1777.814697,1779.835693,71.0843277,75.88260651,146.2624664,147,145,NaN,NaN,4232.438965,1789.334595,858.9163208,136.9749756,144.2217865,3589.320557,25.01718521,16.84342194,0.287713379,226.6880493,98.34414673,86.68579102,9.550611496
1308.092163,1308.373291,302492.9688,303807.1563,1778.069824,1779.879761,71.11548615,75.91030121,146,146.3075409,145,NaN,NaN,4239.307617,1789.328491,861.944458,136.9728088,144.2207336,3589.321045,25.0171833,16.84283638,0.287360579,226.6872864,98.34811401,86.71603394,9.529483795
1306.26123,1306.187256,301052.5,303874.375,1778.324829,1779.923828,71.14664459,75.93798828,145.2903748,145.7050171,144.6897125,NaN,NaN,4234,1789.322388,863.3283081,136.9706268,144.2196808,3589.321533,24.99918938,16.84225082,0.287007809,226.6865387,98.35207367,86.74627686,9.508355141
1304.23645,1304.432007,301584.2188,303941.5938,1778.579956,1779.967896,71.17780304,75.96568298,146.6080933,146.8040466,144.8040466,NaN,NaN,4233.783691,1789.316284,859.7180786,136.9684601,144.2186127,3589.322021,24.89934731,16.84166718,0.286655009,226.6857758,98.35604095,86.77651978,9.48722744
1302.21167,1302.676758,302068.5,304015.5625,1778.834961,1780.012085,71.20896149,75.99337769,146.3052673,146.3052673,144.6105499,NaN,NaN,4234.663086,1789.310059,861.9157715,136.9662933,144.2175598,3589.32251,24.9621048,16.84108162,0.286302209,226.6850281,98.36000824,86.80677032,9.466098785
1299.942749,1300.921387,302555.1875,304108.4688,1779.090088,1780.056152,71.24011993,76.02106476,147,147.3067017,146,NaN,NaN,4239.466309,1789.303955,864.7410278,136.9641113,144.2164917,3589.323242,25.10169411,16.84049606,0.285949439,226.6842651,98.3639679,86.83701324,9.444971085
1297.729126,1299.166138,302919.9688,304390.2188,1779.345093,1780.10022,71.27127838,76.04875946,147,146,145,NaN,NaN,4239,1789.297852,862.9943848,136.9619446,144.2154388,3589.32373,24.88305855,16.83991051,0.285596639,226.6835175,98.36793518,86.86725616,9.423843384
1296.049927,1297.410889,302106.1563,304768.5,1779.60022,1780.144287,71.30243683,76.07645416,147,147,145,NaN,NaN,4236.173828,1789.291748,868.0063477,136.9597778,144.214386,3589.324219,24.86761093,16.83932495,0.285243869,226.6827545,98.37189484,86.89749908,9.402714729
1294.370728,1295.65564,302308.2813,304533.3125,1779.855347,1780.188354,71.33359528,76.10414886,146,146.6921844,145,NaN,NaN,4232.84668,1789.285645,869.2039185,136.9575958,144.2133179,3589.324707,24.85216522,16.8387394,0.284891069,226.6820068,98.37586212,86.92774963,9.381587029
1292.691406,1293.900269,302201.5,304175.5938,1780.110352,1780.232422,71.36475372,76.13183594,146.3077393,147.3077393,145.3077393,NaN,NaN,4236.230957,1789.279541,865.0839233,136.9554291,144.212265,3589.325195,24.96266365,16.83815384,0.283712387,226.6812439,98.37982941,86.95799255,9.360459328
1299.093506,1295.378662,302053.9688,303459.8438,1780.365479,1780.276611,71.39591217,76.15953064,145.4335175,146.4335175,145.2167664,NaN,NaN,4238.566406,1789.273438,863.909729,136.9532623,144.2112122,3589.325684,24.99874878,16.83757019,0.282110721,226.6804962,98.38378906,86.98823547,9.339330673
1298.573975,1298.506592,301275.9688,303895.625,1780.620483,1780.320679,71.42707062,76.18722534,146,147,145,NaN,NaN,4238.841309,1789.267334,862.7355347,136.9510956,144.210144,3589.326416,25.01174736,16.83698463,0.280509084,226.6797485,98.38775635,87.01847839,9.318202972
1298.054321,1298.005127,302219.9688,303856.8125,1780.87561,1780.364746,71.45822906,76.21491241,147,147.6950073,145.3049927,NaN,NaN,4243.574707,1789.261108,865.7005615,136.9489136,144.2090912,3589.326904,24.99186134,16.83639908,0.278907448,226.6789856,98.39172363,87.04872894,9.297074318
1304.42334,1300.855591,301643.1563,302874.0938,1781.130615,1780.408813,71.48938751,76.24260712,147,147,145,NaN,NaN,4242,1789.255005,860.1616821,136.9467468,144.2080383,3589.327393,25.01567841,16.83581352,0.277305812,226.6782379,98.39568329,87.07897186,9.275946617
1309.468872,1309.528442,302559.9688,303041.2813,1781.239502,1780.452881,71.52055359,76.27030182,147.4040985,146.7020416,145.7326813,NaN,NaN,4234.489746,1789.248901,858.713562,136.9445801,144.2069702,3589.327881,25.00744629,16.83522797,0.275704175,226.677475,98.39965057,87.10921478,9.254818916
1303.598633,1303.25415,302256.4063,304160.25,1780.936157,1780.496948,71.55171204,76.29799652,145.6912842,146,144,NaN,NaN,4228.086914,1789.242798,866.3291626,136.9423981,144.2059174,3589.328369,24.99921608,16.83464241,0.274102509,226.6767273,98.40361023,87.1394577,9.233690262
1298.522583,1300.179932,302574.6875,305279.1875,1780.63269,1780.541138,71.58287048,76.32568359,147,147.6938171,145.6938171,NaN,NaN,4243.081543,1789.236694,867.1229858,136.9402313,144.2048492,3589.328857,24.99098396,16.83405685,0.272500873,226.6759644,98.40757751,87.16970825,9.212562561
1297.102417,1298.739258,301386.7188,304308.8438,1780.329224,1781.337036,71.61402893,76.3533783,146.865387,146,145,NaN,NaN,4233.259277,1790.13269,866.2651978,136.9380646,144.2037964,3589.329346,24.98275375,16.83347321,0.270899236,226.6752167,98.4115448,87.19995117,9.25147438
1303.673096,1299.833862,302238.0938,304122.9375,1780.025879,1782.517944,71.64518738,76.381073,146.6130524,145.6130524,145.3065186,NaN,NaN,4241.467285,1791.490845,863.7040405,136.9358826,144.2027435,3589.330078,25.04519653,16.83288765,0.2692976,226.6744537,98.41550446,87.23019409,9.360378265
1304.618286,1301.558716,303439.5625,304557.9375,1779.722412,1783.698975,71.67634583,76.40876007,146,146.3075104,144.3075104,NaN,NaN,4230.842773,1792.848877,863.4430542,136.9337158,144.2016754,3589.330566,25.05754471,16.83230209,0.267695963,226.6737061,98.41947174,87.26043701,9.469283104
1305.563354,1303.283447,301487.5625,303682.2188,1779.418945,1784.880005,71.70750427,76.43645477,147,147,145,NaN,NaN,4236,1794.207031,860.1618652,136.9315491,144.2006226,3589.331055,25.06989288,16.83171654,0.266094327,226.6729584,98.4234314,87.26902771,9.578186989
1321.705566,1316.210938,298667.8125,300330.375,1785.977539,1789.011108,71.73866272,76.46414948,144.7020264,144.7017365,143.38974,NaN,NaN,4232.746094,1796.149658,848.3148193,136.9293671,144.1995697,3589.331543,25.06191444,16.83113098,0.264492661,226.6721954,98.42739868,87.25228882,9.687090874
1341.544312,1335.926147,297854.875,296585.3125,1795.030518,1796.609497,71.76982117,76.49184418,143.3058167,143.3058167,142.3049927,NaN,NaN,4231.834961,1805.910889,825.3939209,136.9272003,144.1985016,3589.332031,24.98301888,16.83054543,0.264415145,226.6714478,98.43136597,87.23555756,9.795994759
1300.927979,1311.09436,300253.8125,302458.0938,1788.423218,1790.365845,71.80097961,76.51953125,145,145,144,NaN,NaN,4236.369141,1799.439819,845.7119751,136.9250336,144.1974487,3589.33252,25.01281357,16.82996178,0.264587224,226.6706848,98.43532562,87.21882629,9.814756393
1277.552856,1277.799072,302982.2813,304441.625,1781.815796,1784.12207,71.83213806,76.54722595,146,146.2363892,144.2363892,NaN,NaN,4230.817871,1792.968628,861.8881836,136.9228668,144.1963959,3589.333252,24.99267769,16.82937622,0.264759302,226.6699371,98.43929291,87.2020874,9.787288666
1280.542236,1277.910767,303409.8125,305721.0313,1777.729492,1780.459351,71.86329651,76.57492065,145.6938171,146,144.3061829,NaN,NaN,4243.306152,1789.029785,864.925293,136.9206848,144.1953278,3589.33374,25.00022316,16.82879066,0.264931381,226.6691742,98.44325256,87.18535614,9.759819984
1284.324951,1285.603516,301078.375,300861.5313,1780.786377,1784.109863,71.89445496,76.60260773,146.3903503,146.6951752,144.6951752,NaN,NaN,4237.381836,1792.266357,857.2561035,136.9185181,144.1942749,3589.334229,25.00777054,16.82820511,0.265103489,226.6684265,98.44721985,87.16861725,9.732351303
1300.405029,1297.25061,300094.0938,301849.5625,1783.84314,1787.760376,71.9256134,76.63030243,146,147,145,NaN,NaN,4238,1795.502808,854.4544678,136.9163513,144.1932068,3589.334717,25.00657082,16.82761955,0.265275568,226.6676636,98.45118713,87.15188599,9.704882622
1317.833618,1311.287598,298761.125,301595.625,1786.899902,1788.950073,71.95677185,76.65799713,144,144,143.6946106,NaN,NaN,4240.976074,1797.182251,841.3640747,136.9141693,144.1921539,3589.335205,24.98054695,16.827034,0.265447646,226.6669159,98.45514679,87.13514709,9.677414894
1312.766113,1311.398071,300687.125,301628.6875,1786.907959,1788.880127,71.9879303,76.68569183,144,144.3075409,143.3075409,NaN,NaN,4233.615234,1797.045044,848.3689575,136.9120026,144.1911011,3589.335693,24.96164894,16.82644844,0.265619755,226.666153,98.45911407,87.11841583,9.649946213
1299.54248,1301.658813,301389.8125,302866.2813,1786.42041,1788.810303,71.97645569,76.71337891,144.6123352,144.6123352,144,NaN,NaN,4238.530762,1796.907959,851.5209961,136.9098358,144.190033,3589.336182,24.94044685,16.82586479,0.265791833,226.6654053,98.4651413,87.10168457,9.640650749
1296.798096,1295.024902,299382.0938,301861.2813,1785.932861,1788.740479,71.9431839,76.74107361,145.7740326,145.7740326,144,NaN,NaN,4237.644043,1796.770752,857.5787964,136.9076538,144.1889801,3589.336914,24.91984367,16.82527924,0.265963912,226.6646576,98.47360229,87.08494568,9.640650749
1299.432983,1297.171387,298633.4375,301092.875,1785.445313,1788.670654,71.90990448,76.76876831,144.6130066,145.3065033,144,NaN,NaN,4236.621582,1796.633545,850.9605103,136.9054871,144.1879272,3589.337402,24.91003227,16.82469368,0.266135991,226.6638947,98.48206329,87.06821442,9.640650749
1302.067871,1299.317749,299970.375,301301.5625,1784.957886,1788.60083,71.87663269,76.79645538,145.6873932,146,144.6891937,NaN,NaN,4236.312012,1796.496338,851.0183716,136.9033203,144.1868591,3589.337891,24.90022278,16.82410812,0.266308099,226.663147,98.49052429,87.05147552,9.640650749
1301.358887,1301.464233,299960.875,302365.8438,1784.470337,1788.531006,71.84335327,76.82415009,145,145,144,NaN,NaN,4239,1796.359131,850.1437378,136.9011383,144.1858063,3589.338379,24.80739403,16.82352257,0.266480178,226.662384,98.49898529,87.03474426,9.578573227
1296.137817,1295.736694,299548.1563,301057.7813,1783.982788,1788.461182,71.81008148,76.85184479,145,146,144.6941528,NaN,NaN,4226.694336,1796.222046,849.7667847,136.8989716,144.1847382,3589.338867,24.83461189,16.82293701,0.266652256,226.6616364,98.50744629,87.018013,9.506501198
1296.825317,1295.67627,300262.4688,301491.8125,1783.495239,1788.391357,71.77680206,76.87674713,144.3062286,145.3071442,144,NaN,NaN,4234.692871,1796.084839,850.7014771,136.8968048,144.1836853,3589.339355,24.73399544,16.82235146,0.266824335,226.6608734,98.51590729,87.00127411,9.434429169
1297.512939,1295.615845,301434.4063,303493.7188,1783.007813,1788.321411,71.74353027,76.89379883,145.6201324,146,144.3100739,NaN,NaN,4238.620117,1795.947632,851.4016724,136.8946381,144.1826324,3589.340088,24.89332771,16.82176781,0.266996443,226.6601257,98.52436829,86.98454285,9.362358093
1285.629028,1290.035767,300564.875,303036.6875,1782.918823,1788.251587,71.71025085,76.9108429,147,147,145.7619019,NaN,NaN,4241.238281,1795.810425,858.2394409,136.8924561,144.1815643,3589.340576,24.7824955,16.82118225,0.267168522,226.6593628,98.53282928,86.96780396,9.290286064
1287.873047,1287.452515,298298.0625,301643.6875,1782.894043,1788.181763,71.67697906,76.92789459,146,145.6182861,144.3091431,NaN,NaN,4236.091309,1795.673218,860.1886597,136.8902893,144.1805115,3589.341064,24.80864143,16.82059669,0.2673406,226.6586151,98.54129028,86.95107269,9.528693199
1294.065308,1291.618408,299133.2188,300453.0625,1782.869141,1788.111938,71.64369965,76.94493866,145.6114502,145.6114502,144.3057251,NaN,NaN,4237.140137,1795.536011,853.7695923,136.8881226,144.1794586,3589.341553,24.83478737,16.82001114,0.267512709,226.6578522,98.54975128,86.9343338,9.86989975
1298.565796,1295.784424,298793.9375,301280.7813,1782.844238,1788.042114,71.61042786,76.96199036,145,145,144,NaN,NaN,4228,1795.398926,853.8685913,136.8859406,144.1783905,3589.342041,24.81921196,16.81942558,0.268233716,226.6571045,98.55821228,86.91760254,9.83716011
1301.100464,1299.950317,299763.3438,302711.4063,1782.819336,1787.97229,71.57714844,76.97903442,146.2907715,146,145,NaN,NaN,4237.811035,1795.261719,855.1262207,136.8837738,144.1773376,3589.342529,24.80784225,16.81884003,0.269592613,226.6563568,98.56667328,86.90087128,9.804420471
1305.962036,1304.756348,299603.875,300856.25,1782.794434,1787.902466,71.54387665,76.99608612,144.3084106,145,144,NaN,NaN,4238.149414,1795.124512,850.4090576,136.8816071,144.1762848,3589.343018,24.82334137,16.81825638,0.270951509,226.6555939,98.57513428,86.88413239,9.771680832
1309.770386,1308.756958,299401.6875,301886.125,1782.769531,1787.832642,71.51059723,77.01313019,146,146.3063812,144.3063812,NaN,NaN,4234.306152,1794.987305,852.6321411,136.879425,144.1752167,3589.34375,24.83884048,16.81767082,0.272310406,226.6548462,98.58359528,86.87509155,9.738941193
1304.504517,1307.39856,300557.4688,301158,1782.744751,1787.762817,71.48098755,77.03018188,145.7568512,146,144,NaN,NaN,4235.945313,1794.850098,850.9520874,136.8772583,144.1741638,3589.344238,24.8543396,16.81708527,0.273669302,226.6540833,98.59205627,86.89566803,9.706201553
1304.910645,1306.040039,299707.4063,302300.875,1782.719849,1787.692871,71.5072403,77.04722595,145,145.6924896,144.6924896,NaN,NaN,4236.692383,1794.712891,850.9699707,136.8750916,144.1730957,3589.344727,24.76480103,16.81649971,0.275028199,226.6533356,98.60051727,86.91624451,9.673461914
1306.957275,1305.154419,298857.375,301134.4688,1782.694946,1787.623047,71.53349304,77.06427765,146,146,144.3116913,NaN,NaN,4233.688477,1794.575806,847.9639282,136.8729248,144.1720428,3589.345215,24.88980103,16.81591415,0.276387095,226.6525726,98.60897827,86.93682098,9.640722275
1313.465088,1311.332642,299682.5938,300478.875,1782.670044,1787.409424,71.55974579,77.08132172,144,144,144,NaN,NaN,4239,1794.438599,849.0252686,136.8707428,144.17099,3589.345703,24.87956238,16.8153286,0.277745992,226.651825,98.61743927,86.95739746,9.607982635
1313.797852,1314.087891,300631.4063,301473.6563,1782.645142,1787.172607,71.58599854,77.09837341,144.5967407,144.5967407,144,NaN,NaN,4237.386719,1794.301392,847.2094116,136.868576,144.1699219,3589.346191,24.85021782,16.81474304,0.279104888,226.651062,98.62590027,86.97797394,9.575242996
1306.931885,1307.148438,300815.25,302115.125,1782.620239,1786.935791,71.61225128,77.11541748,145.3093109,146,145,NaN,NaN,4233.216309,1794.164185,849.2650146,136.8664093,144.168869,3589.346924,24.92597198,16.81415939,0.280463785,226.6503143,98.63436127,86.99855042,9.544177055
1300.219238,1300.208862,300389.875,302721.8125,1782.595459,1786.698975,71.63850403,77.13246918,145.3110657,146,144.3110657,NaN,NaN,4235.866211,1794.026978,852.352417,136.8642273,144.1678162,3589.347412,24.96136093,16.81357384,0.281822681,226.6495667,98.64282227,87.01912689,9.538642883
1290.856323,1293.234375,302221.5,303498.1875,1782.570557,1786.462158,71.6647644,77.14951324,146.7637177,146.2362823,145,NaN,NaN,4236.890137,1793.889771,855.8240356,136.8620605,144.166748,3589.3479,24.99674797,16.81298828,0.283181578,226.6488037,98.65128326,87.03970337,9.533109665
1285.006714,1286.219116,302239.8125,302797.1875,1782.545654,1786.22522,71.69101715,77.16656494,146,146,145,NaN,NaN,4234.766602,1793.752686,862.8671265,136.8598938,144.1656952,3589.348389,24.92165565,16.81240273,0.284540474,226.648056,98.65974426,87.06027985,9.527575493
1296.330811,1296.021362,301574.9063,303397.2188,1782.520752,1785.988403,71.7172699,77.18360901,146.3071747,146.3071747,144.3071747,NaN,NaN,4235.771484,1793.615479,853.8660278,136.8577118,144.1646423,3589.348877,25.08675385,16.81248856,0.269543648,226.6472931,98.66820526,87.08085632,9.522041321
1310.837158,1308.833008,300858.375,303610.25,1782.49585,1785.751587,71.74352264,77.20066071,146,146,145,NaN,NaN,4235,1793.478271,853.9512939,136.855545,144.1635742,3589.349365,25.13151741,16.81292725,0.272710145,226.6465454,98.67666626,87.1014328,9.516508102
1306.607422,1304.508301,302065.25,303593.2813,1782.470947,1785.514771,71.76977539,77.21770477,145.3014984,145.6985016,144,NaN,NaN,4232.507324,1793.341064,854.1916504,136.8533783,144.1625214,3589.349854,25.17627907,16.81336594,0.271717876,226.6457825,98.68512726,87.12201691,9.51097393
1299.963013,1300.183594,302185.4375,303888.0938,1782.446167,1785.277954,71.79602814,77.23475647,146.3089447,146.3089447,145,NaN,NaN,4238.23584,1793.203857,858.8804932,136.8511963,144.1614532,3589.350586,25.14487267,16.81380653,0.270725608,226.6450348,98.69358826,87.14259338,9.505440712
1298.564697,1298.318726,300723.1563,301526.375,1782.421265,1785.041138,71.82228851,77.25180054,145,145.6938171,144,NaN,NaN,4238.163086,1793.06665,851.1333618,136.8490295,144.1604004,3589.351074,25.0865593,16.81424522,0.26973334,226.6442719,98.70204163,87.16316986,9.49990654
1298.014282,1297.705811,300661.375,303060.4063,1782.396362,1784.804321,71.84854126,77.26885223,145.7765503,145.7765503,144.7765503,NaN,NaN,4231.34082,1792.929565,850.4200439,136.8468628,144.1593475,3589.351563,25.12313271,16.81468391,0.26881662,226.6435242,98.71050262,87.18374634,9.494372368
1297.463867,1297.092773,301036.4375,302731.9688,1782.37146,1784.567505,71.87479401,77.2858963,144.6895599,145.6895599,144,NaN,NaN,4235.233887,1792.792358,854.9078369,136.844696,144.1582794,3589.352051,25.15970612,16.8151226,0.269157261,226.6427612,98.71896362,87.20432281,9.488839149
1294.41687,1294.207764,301528.1563,304757.5313,1782.135986,1784.330688,71.90104675,77.302948,146.3103638,147,145.3103638,NaN,NaN,4238,1792.655151,860.9152222,136.842514,144.1572266,3589.352539,25.17412758,16.8155632,0.269497931,226.6420135,98.72742462,87.22489929,9.483304977
1290.060181,1290.130737,301566,304434.8438,1781.866699,1784.093872,71.9272995,77.31999207,145,145,144,NaN,NaN,4240,1792.517944,859.0826416,136.8403473,144.1561737,3589.353027,25.18318558,16.81600189,0.269838572,226.6412659,98.73588562,87.24547577,9.477771759
1286.182373,1286.053589,301745.8438,304131.7813,1781.597412,1783.857056,71.95355225,77.33704376,146,146.7057343,144.7057343,NaN,NaN,4235.825195,1792.380737,857.4008179,136.8381805,144.1551056,3589.35376,25.06360245,16.81644058,0.270179242,226.6405029,98.74434662,87.26605225,9.472237587
1289.560059,1288.744873,301567.375,302180.7188,1781.328247,1783.620239,71.97981262,77.35408783,146,146.3077393,144,NaN,NaN,4239.07666,1792.243652,862.7243042,136.8359985,144.1540527,3589.354248,25.14623451,16.81688118,0.270519882,226.6397552,98.75280762,87.28662872,9.466703415
1292.937866,1292.616943,302797.4063,304041.375,1781.05896,1783.383423,72.00606537,77.37113953,146,146.6865845,145,NaN,NaN,4240.75293,1792.106445,858.7924805,136.8338318,144.1529999,3589.354736,25.16673279,16.81731987,0.270860553,226.6389923,98.76126862,87.3072052,9.461170197
1295.858887,1296.489014,302146.375,302148.5,1780.789673,1783.146606,72.03231812,77.38818359,146.2220764,146.4441528,144.4441528,NaN,NaN,4230.331055,1791.969238,860.0180054,136.831665,144.1519318,3589.355225,25.08332253,16.81775856,0.271201193,226.6382446,98.76972961,87.32778168,9.455636024
1298.546631,1299.192383,301693.3125,304023.6563,1780.520508,1782.90979,72.05857086,77.40523529,146.3078003,147,145.3078003,NaN,NaN,4236.930176,1791.832031,858.019165,136.829483,144.1508789,3589.355713,25.16803551,16.81819916,0.271541864,226.6374817,98.77819061,87.34835815,9.450102806
1301.234375,1300.536743,301881.7188,304384.4063,1780.251221,1782.672974,72.08482361,77.42227936,145.3094177,145.3094177,144,NaN,NaN,4238.977539,1791.694824,855.9240112,136.8273163,144.1498108,3589.356201,25.15781021,16.81863785,0.271882504,226.636734,98.78665161,87.36893463,9.444568634
1303.922119,1301.881226,301747.1563,303764.2813,1779.982056,1782.436157,72.11107635,77.43933105,147,147,145,NaN,NaN,4244,1791.557617,858.0852661,136.8251495,144.1487579,3589.356689,25.03111649,16.81907654,0.272223175,226.6359711,98.79511261,87.38951111,9.47118187
1304.842896,1303.225708,301889.5,304614,1779.712769,1782.199341,72.13733673,77.45637512,145.2962494,146,144.7037506,NaN,NaN,4236.036133,1791.420532,853.9711304,136.8229675,144.1477051,3589.357422,25.11416054,16.81951523,0.272563845,226.6352234,98.80357361,87.41008759,9.502913475
1300.792847,1303.888184,302598,304732.9688,1779.443481,1781.962524,72.16358948,77.47342682,146.3063354,146.3063354,145,NaN,NaN,4237.375488,1791.283325,855.7437134,136.8208008,144.146637,3589.35791,25.11671257,16.81995583,0.272904485,226.6344757,98.81203461,87.43066406,9.534645081
1294.595337,1294.210571,302629.125,304781.4063,1779.174316,1781.725708,72.18984222,77.49047089,146.693161,147.386322,145.693161,NaN,NaN,4235.306641,1791.146118,862.270813,136.818634,144.1455841,3589.358398,24.98655128,16.82039452,0.273245156,226.6337128,98.82049561,87.45124054,9.566375732
1296.539673,1293.943604,301697.0625,303629.625,1778.905029,1781.488892,72.21609497,77.50752258,145.2116547,146,144,NaN,NaN,4232.27002,1791.008911,857.2409668,136.8164673,144.1445313,3589.358887,25.04561996,16.82083321,0.273585796,226.6329651,98.8289566,87.47181702,9.598107338
1292.945679,1294.714722,301084.5,304085.4063,1778.635742,1781.251953,72.24234772,77.52456665,147,147,145,NaN,NaN,4237.663086,1790.871704,859.4398804,136.8142853,144.1434631,3589.359375,24.93157387,16.8212738,0.273926467,226.6322021,98.8374176,87.49239349,9.629838943
1289.351807,1288.411987,302347.5938,303261.625,1778.366577,1781.015137,72.26860046,77.54161835,145.6235809,146.3117981,144.6235809,NaN,NaN,4240,1790.734497,864.1226196,136.8121185,144.1424103,3589.359863,24.94293213,16.82171249,0.274267107,226.6314545,98.8458786,87.51296997,9.635551453
1285.757813,1287.101807,302854.125,304777.9063,1778.09729,1780.77832,72.29486084,77.55866241,147,147,145,NaN,NaN,4229,1790.597412,866.4298096,136.8099518,144.1413422,3589.360596,24.90860558,16.82215118,0.274607778,226.6306915,98.8543396,87.53354645,9.627817154
1291.230835,1291.603882,303493.125,303782.2188,1777.828003,1780.541504,72.32111359,77.57571411,147.3080444,147.3025208,145.6160889,NaN,NaN,4233.544922,1790.460205,869.4943237,136.8077698,144.1402893,3589.361084,24.9019146,16.82258987,0.274948418,226.6299438,98.8628006,87.55412292,9.620082855
1298.734741,1294.83252,302563.0313,304555.2813,1777.890991,1780.665771,72.34736633,77.59275818,146,146.3091888,145,NaN,NaN,4241.599121,1790.33374,863.4377441,136.805603,144.1392365,3589.361572,24.89274597,16.82303047,0.275289088,226.6291809,98.8712616,87.5746994,9.612348557
1298.939087,1296.574829,302505.7188,304805.3438,1778.007935,1780.848633,72.37361908,77.60980988,146.6893463,147,145.6893463,NaN,NaN,4240.067871,1790.37146,860.4753418,136.8034363,144.1381683,3589.362061,24.88357925,16.82346916,0.275629729,226.6284332,98.8797226,87.59527588,9.604614258
1299.143433,1299.325928,302977.875,304664.75,1778.124878,1781.031494,72.39987183,77.62685394,147,147.7642212,145.7642212,NaN,NaN,4234.178711,1790.409302,862.5387573,136.8012543,144.1371155,3589.362549,24.83256149,16.82390785,0.275970399,226.6276703,98.88818359,87.61585236,9.596879005
1306.736938,1303.28418,302746.6875,303727.4688,1778.241699,1781.214355,72.42612457,77.64390564,145.3040009,146,144.3106995,NaN,NaN,4240.825195,1790.447021,858.8554077,136.7990875,144.1360626,3589.363037,24.80764389,16.82434845,0.27631104,226.6269226,98.89664459,87.63642883,9.589144707
1308.955444,1308.457031,302040.3438,303997.4375,1778.358643,1781.397339,72.45238495,77.66094971,146,146,145,NaN,NaN,4232.341797,1790.484741,857.5689697,136.7969208,144.1349945,3589.36377,24.82105637,16.82478714,0.27665171,226.6261749,98.90510559,87.65700531,9.581410408
1308.925537,1308.702881,301922,303437.7188,1778.475586,1781.5802,72.4786377,77.6780014,146,146,144,NaN,NaN,4234,1790.522583,863.2438354,136.7965698,144.1339417,3589.364258,24.83447075,16.82522583,0.276992351,226.625412,98.91356659,87.67758179,9.573676109
